Header 24 Data,Header 25 Data,Header 26 Data,Header 27 Data,Header 28 Data
06589912,00053167,06644648,00001577,00002054
06589920,00053161,06644512,00001572,00002054
06589680,00053161,06644248,00001575,00002055
06590096,00053161,06644264,00001573,00002055
06590032,00053161,06644392,00001574,00002055
06590056,00053171,06644336,00001575,00002054
06589736,00053170,06643936,00001573,00002055
06589432,00053174,06643824,00001575,00002052
06589680,00053174,06644024,00001574,00002054
06589600,00053179,06643968,00001576,00002058
06589600,00053182,06644016,00001574,00002058
06589560,00053189,06643896,00001580,00002055
06589624,00053192,06643640,00001575,00002059
06589408,00053201,06643544,00001576,00002058
06589848,00053215,06643720,00001575,00002059
06589512,00053217,06643448,00001575,00002058
06589536,00053226,06643480,00001575,00002059
06589720,00053225,06643208,00001576,00002051
06589376,00053219,06643456,00001575,00002053
06589360,00053212,06643360,00001575,00002055
06589360,00053201,06643264,00001573,00002052
06589296,00053190,06643240,00001571,00002051
06589320,00053185,06643168,00001571,00002048
06589360,00053172,06643408,00001571,00002051
06589392,00053161,06643152,00001572,00002051
06589256,00053151,06643040,00001570,00002047
06589240,00053149,06642856,00001573,00002047
06589272,00053158,06642896,00001572,00002045
06589192,00053154,06643016,00001571,00002045
06589136,00053144,06642872,00001571,00002050
06588880,00053135,06642816,00001570,00002048
06588904,00053140,06642912,00001572,00002047
06589016,00053129,06642816,00001571,00002046
06589152,00053128,06642744,00001570,00002045
06589064,00053129,06642872,00001569,00002048
06589232,00053112,06642616,00001572,00002045
06589024,00053116,06642704,00001572,00002046
06589232,00053116,06642752,00001569,00002044
06589120,00053108,06642832,00001573,00002046
06589032,00053107,06642608,00001568,00002044
06589160,00053113,06642456,00001569,00002047
06588904,00053112,06642400,00001569,00002046
06588704,00053111,06642256,00001572,00002050
06589096,00053114,06642312,00001570,00002046
06588864,00053118,06642376,00001570,00002046
06588728,00053113,06642120,00001573,00002046
06588816,00053119,06642120,00001570,00002048
06588880,00053123,06642376,00001573,00002047
06589128,00053121,06642200,00001569,00002049
06588936,00053121,06642256,00001573,00002049
06589056,00053121,06642168,00001571,00002046
06588704,00053117,06641976,00001570,00002047
06588552,00053112,06642328,00001570,00002045
06588432,00053100,06642104,00001571,00002048
06588656,00053086,06641968,00001570,00002049
06588672,00053084,06641832,00001571,00002050
06588648,00053081,06641904,00001572,00002047
06588744,00053076,06642232,00001570,00002045
06588736,00053075,06641664,00001569,00002048
06588640,00053076,06642104,00001573,00002046
06588424,00053076,06641832,00001573,00002047
06588216,00053080,06641776,00001571,00002047
06588456,00053080,06641800,00001568,00002049
06588080,00053087,06641712,00001571,00002049
06588408,00053085,06641456,00001572,00002048
06588432,00053097,06641392,00001571,00002050
06588592,00053098,06641544,00001570,00002049
06588472,00053107,06641128,00001571,00002046
06588536,00053105,06641136,00001571,00002050
06588480,00053112,06640984,00001571,00002050
06588448,00053123,06640920,00001572,00002052
06588120,00053125,06640880,00001570,00002051
06588384,00053127,06640960,00001572,00002051
06588368,00053124,06640848,00001569,00002052
06588240,00053141,06640984,00001572,00002050
06588232,00053135,06640720,00001572,00002052
06588376,00053142,06640920,00001573,00002052
06588272,00053146,06641072,00001570,00002051
06588040,00053150,06640696,00001573,00002052
06588032,00053148,06640664,00001573,00002053
06588296,00053153,06640608,00001574,00002050
06588432,00053160,06640808,00001578,00002054
06588216,00053163,06640520,00001571,00002053
06588408,00053166,06640552,00001572,00002056
06588288,00053173,06640328,00001575,00002053
06588192,00053180,06640232,00001576,00002054
06588064,00053181,06640568,00001571,00002054
06588168,00053183,06640296,00001576,00002057
06587896,00053185,06640128,00001574,00002056
06587800,00053203,06639792,00001572,00002059
06587688,00053204,06640048,00001573,00002058
06587984,00053219,06640104,00001575,00002058
06587920,00053221,06639960,00001574,00002056
06587672,00053232,06639992,00001573,00002053
06587976,00053226,06639632,00001572,00002052
06587608,00053221,06639752,00001572,00002051
06587736,00053203,06639832,00001573,00002049
06587496,00053190,06639736,00001570,00002050
06587512,00053189,06639624,00001572,00002048
06587464,00053174,06639440,00001571,00002046
06587616,00053168,06639696,00001571,00002044
06587368,00053158,06639504,00001568,00002046
06587552,00053144,06639264,00001568,00002046
06587472,00053144,06639368,00001571,00002043
06587072,00053132,06639216,00001571,00002046
06587104,00053124,06638936,00001569,00002043
06587080,00053125,06639376,00001567,00002044
06587720,00053117,06639576,00001572,00002044
06587416,00053114,06639384,00001569,00002045
06587136,00053108,06639200,00001570,00002041
06587264,00053114,06639352,00001569,00002044
06587088,00053109,06639216,00001569,00002044
06587392,00053103,06639104,00001574,00002043
06587424,00053098,06638848,00001568,00002045
06587504,00053094,06638880,00001567,00002043
06587224,00053099,06638912,00001568,00002044
06587336,00053093,06639224,00001567,00002042
06587000,00053093,06638896,00001566,00002046
06587176,00053093,06638712,00001569,00002048
06587136,00053097,06638368,00001569,00002044
06586912,00053101,06638656,00001569,00002044
06586856,00053105,06638464,00001570,00002044
06587088,00053102,06638424,00001573,00002047
06586728,00053100,06638224,00001569,00002046
06586992,00053090,06638352,00001571,00002045
06586768,00053086,06638272,00001571,00002044
06586784,00053094,06638088,00001570,00002044
06586848,00053079,06638424,00001569,00002044
06586904,00053088,06637912,00001571,00002043
06586688,00053083,06638032,00001572,00002043
06586704,00053084,06638088,00001569,00002044
06586600,00053087,06637664,00001570,00002046
06586712,00053083,06638112,00001571,00002046
06586408,00053080,06637480,00001569,00002043
06586368,00053082,06637744,00001571,00002045
06586704,00053078,06637712,00001568,00002045
06586576,00053082,06637840,00001571,00002043
06586488,00053091,06637920,00001568,00002046
06586632,00053099,06637632,00001567,00002043
06586544,00053095,06637704,00001570,00002045
06586576,00053095,06637704,00001572,00002044
06586568,00053102,06638000,00001568,00002045
06586576,00053106,06637648,00001573,00002046
06586344,00053105,06637448,00001570,00002047
06586440,00053111,06637592,00001572,00002046
06586248,00053123,06637456,00001567,00002049
06586400,00053129,06637440,00001569,00002045
06586152,00053128,06637368,00001567,00002048
06586192,00053134,06637120,00001570,00002049
06586200,00053136,06637544,00001573,00002047
06586312,00053151,06637392,00001572,00002044
06586224,00053159,06637440,00001570,00002051
06586040,00053157,06636816,00001571,00002050
06586128,00053163,06636904,00001572,00002050
06585976,00053169,06637048,00001572,00002048
06585976,00053170,06636944,00001569,00002052
06586360,00053174,06637024,00001573,00002053
06586008,00053169,06636744,00001573,00002054
06586176,00053175,06636664,00001574,00002050
06585992,00053180,06636768,00001573,00002053
06586048,00053185,06636792,00001571,00002050
06586232,00053174,06636912,00001576,00002054
06585920,00053186,06636640,00001573,00002053
06585928,00053194,06636600,00001575,00002055
06585768,00053190,06636680,00001573,00002053
06585840,00053197,06636504,00001574,00002056
06585760,00053204,06636560,00001574,00002055
06585824,00053206,06636320,00001576,00002054
06585848,00053212,06636144,00001573,00002055
06585704,00053226,06636344,00001573,00002058
06585688,00053237,06636240,00001576,00002055
06585784,00053246,06636424,00001573,00002055
06585624,00053246,06636104,00001574,00002050
06585824,00053251,06636248,00001572,00002051
06585656,00053245,06636104,00001571,00002050
06585664,00053232,06636120,00001569,00002049
06585400,00053230,06636160,00001570,00002048
06585360,00053218,06635768,00001569,00002044
06585424,00053215,06635832,00001570,00002046
06585528,00053201,06636104,00001569,00002044
06585624,00053189,06635968,00001570,00002045
06585608,00053187,06635544,00001568,00002045
06585720,00053181,06635560,00001571,00002045
06585824,00053172,06635856,00001570,00002045
06585688,00053178,06636024,00001567,00002044
06585440,00053165,06635672,00001570,00002045
06585256,00053164,06635528,00001570,00002043
06585360,00053167,06635384,00001567,00002042
06585280,00053167,06635560,00001570,00002042
06585128,00053168,06635696,00001568,00002040
06585448,00053158,06635504,00001568,00002040
06585568,00053156,06635288,00001570,00002043
06585480,00053152,06635512,00001569,00002040
06585400,00053147,06635392,00001566,00002043
06585528,00053141,06635312,00001566,00002043
06585488,00053136,06635304,00001570,00002041
06585440,00053141,06634992,00001568,00002039
06585312,00053138,06635120,00001566,00002043
06585320,00053135,06635304,00001570,00002043
06585360,00053134,06634944,00001567,00002040
06585448,00053136,06634864,00001569,00002044
06585272,00053139,06634752,00001568,00002038
06585176,00053136,06634864,00001566,00002043
06584848,00053137,06634864,00001567,00002045
06585280,00053131,06634840,00001567,00002043
06584888,00053131,06634904,00001566,00002041
06585224,00053129,06634728,00001568,00002039
06585200,00053126,06634968,00001567,00002042
06585168,00053128,06635032,00001570,00002044
06584992,00053125,06634656,00001570,00002039
06585032,00053123,06634544,00001566,00002044
06585232,00053130,06634528,00001568,00002043
06585144,00053130,06634672,00001566,00002041
06585056,00053144,06634616,00001567,00002044
06585200,00053143,06634240,00001568,00002042
06585248,00053147,06634368,00001569,00002043
06585240,00053157,06634280,00001569,00002045
06584992,00053158,06634496,00001569,00002044
06585312,00053164,06634176,00001570,00002043
06585184,00053162,06634424,00001568,00002043
06585080,00053164,06634120,00001570,00002045
06585208,00053173,06634472,00001569,00002045
06585048,00053180,06634192,00001568,00002045
06584840,00053178,06634144,00001570,00002044
06585248,00053184,06634016,00001572,00002048
06584656,00053185,06634024,00001569,00002045
06584840,00053182,06633984,00001570,00002047
06585152,00053198,06633856,00001568,00002044
06584944,00053200,06633816,00001569,00002048
06584600,00053195,06633760,00001572,00002046
06584608,00053209,06633632,00001569,00002048
06584928,00053212,06633296,00001571,00002047
06584920,00053211,06633680,00001570,00002049
06584832,00053207,06633720,00001569,00002046
06584968,00053220,06633464,00001572,00002053
06584632,00053221,06633088,00001571,00002049
06584752,00053224,06633152,00001573,00002049
06584752,00053229,06633552,00001569,00002049
06584560,00053230,06633528,00001573,00002051
06584496,00053239,06633064,00001571,00002050
06584576,00053251,06633168,00001571,00002051
06585000,00053250,06632928,00001568,00002052
06584608,00053255,06633224,00001573,00002050
06584696,00053264,06632944,00001572,00002052
06584472,00053267,06632792,00001573,00002053
06584480,00053270,06632456,00001574,00002052
06584592,00053280,06632776,00001571,00002051
06584544,00053291,06632856,00001568,00002054
06584840,00053302,06632744,00001571,00002054
06584672,00053308,06632344,00001571,00002054
06584416,00053311,06632584,00001573,00002051
06584352,00053318,06632384,00001571,00002050
06584664,00053320,06632752,00001571,00002051
06584384,00053310,06632544,00001570,00002049
06584136,00053300,06632376,00001569,00002045
06584232,00053295,06632360,00001566,00002045
06584208,00053289,06632456,00001572,00002046
06584064,00053282,06632280,00001568,00002043
06584224,00053277,06632144,00001568,00002044
06584120,00053272,06632176,00001564,00002044
06584040,00053267,06632088,00001566,00002043
06584280,00053263,06632000,00001567,00002044
06584272,00053253,06631904,00001565,00002042
06584144,00053239,06631944,00001567,00002043
06584040,00053235,06631784,00001566,00002042
06584272,00053232,06631984,00001566,00002042
06584256,00053229,06632280,00001568,00002042
06584304,00053221,06631864,00001567,00002041
06584320,00053222,06631816,00001568,00002042
06584104,00053217,06631816,00001566,00002040
06584512,00053205,06631808,00001567,00002040
06584152,00053208,06632624,00001568,00002042
06584048,00053206,06631856,00001566,00002041
06584312,00053209,06632016,00001567,00002043
06584320,00053206,06631728,00001566,00002041
06584208,00053208,06632008,00001565,00002040
06583952,00053210,06631912,00001567,00002042
06583928,00053214,06631776,00001567,00002041
06583848,00053219,06631576,00001566,00002042
06583960,00053212,06631800,00001567,00002042
06584136,00053213,06632000,00001566,00002041
06584008,00053215,06631616,00001565,00002040
06583880,00053214,06631464,00001565,00002043
06583808,00053212,06631504,00001568,00002043
06583752,00053218,06631712,00001565,00002042
06583728,00053225,06631656,00001567,00002042
06583696,00053221,06631648,00001566,00002040
06583688,00053217,06631376,00001568,00002043
06583536,00053219,06631472,00001565,00002043
06583280,00053226,06630928,00001568,00002043
06583768,00053229,06631208,00001565,00002043
06583608,00053223,06631128,00001566,00002043
06583584,00053235,06631048,00001564,00002042
06583528,00053235,06630928,00001566,00002041
06583384,00053234,06631120,00001567,00002043
06583360,00053234,06630992,00001569,00002041
06583624,00053235,06630920,00001566,00002044
06583528,00053235,06630848,00001567,00002042
06583368,00053241,06630520,00001567,00002041
06583560,00053238,06630648,00001569,00002043
06583288,00053243,06630896,00001568,00002044
06583536,00053252,06630768,00001565,00002042
06583248,00053245,06630784,00001571,00002046
06583280,00053250,06630640,00001567,00002046
06583192,00053256,06630624,00001569,00002041
06583320,00053257,06630712,00001569,00002047
06583280,00053255,06630416,00001568,00002045
06583592,00053255,06630520,00001568,00002044
06583328,00053267,06630384,00001569,00002044
06583288,00053268,06630312,00001567,00002049
06583152,00053267,06630552,00001570,00002048
06583016,00053270,06630200,00001568,00002049
06583184,00053269,06630408,00001569,00002047
06583232,00053276,06630280,00001570,00002048
06583192,00053279,06630528,00001569,00002047
06583104,00053290,06630288,00001569,00002051
06583200,00053298,06630016,00001569,00002050
06583416,00053299,06630224,00001571,00002048
06583368,00053305,06629944,00001568,00002054
06583096,00053313,06630144,00001571,00002048
06583152,00053313,06630232,00001567,00002052
06583176,00053324,06629880,00001570,00002051
06583208,00053339,06630016,00001570,00002052
06583008,00053345,06629960,00001568,00002051
06582944,00053361,06629968,00001569,00002049
06582904,00053369,06629984,00001570,00002048
06583040,00053364,06629696,00001569,00002049
06583208,00053364,06629816,00001570,00002047
06582784,00053354,06629616,00001569,00002042
06582920,00053351,06629664,00001570,00002044
06583136,00053345,06629992,00001568,00002044
06582920,00053336,06629792,00001567,00002043
06583136,00053328,06629696,00001564,00002040
06583080,00053322,06629656,00001566,00002039
06583336,00053314,06629480,00001566,00002042
06583112,00053308,06629552,00001564,00002040
06583048,00053305,06629480,00001568,00002040
06582880,00053302,06629376,00001564,00002040
06582448,00053300,06629584,00001566,00002038
06583024,00053298,06629400,00001567,00002042
06582744,00053294,06629352,00001565,00002039
06582928,00053298,06629344,00001566,00002040
06582832,00053292,06629216,00001567,00002037
06582880,00053283,06629440,00001564,00002039
06583080,00053280,06629424,00001567,00002037
06582912,00053274,06629360,00001566,00002037
06582712,00053268,06629232,00001565,00002038
06582992,00053271,06629376,00001565,00002039
06582880,00053274,06629328,00001567,00002039
06582920,00053273,06629192,00001567,00002039
06582880,00053281,06629456,00001562,00002041
06583000,00053274,06629008,00001566,00002040
06582592,00053275,06628856,00001567,00002039
06582648,00053275,06628568,00001568,00002041
06582712,00053273,06628848,00001568,00002040
06582816,00053280,06628904,00001566,00002040
06582616,00053273,06628760,00001567,00002040
06582912,00053266,06628808,00001565,00002040
06582704,00053269,06628672,00001565,00002038
06582760,00053264,06628824,00001565,00002040
06582584,00053272,06628960,00001567,00002038
06582640,00053264,06628632,00001566,00002040
06582592,00053272,06628728,00001565,00002041
06582392,00053270,06628656,00001566,00002038
06582448,00053273,06628656,00001567,00002040
06582416,00053273,06628448,00001566,00002041
06582544,00053267,06628536,00001565,00002036
06582272,00053275,06628144,00001567,00002038
06582384,00053275,06628688,00001564,00002041
06582576,00053284,06628360,00001567,00002041
06582280,00053290,06628136,00001568,00002041
06582032,00053289,06628336,00001567,00002041
06582368,00053285,06628024,00001566,00002043
06582304,00053294,06628272,00001566,00002038
06582328,00053295,06628288,00001567,00002043
06582224,00053300,06628152,00001565,00002040
06582232,00053303,06628232,00001566,00002044
06582344,00053308,06628048,00001566,00002041
06582400,00053313,06627896,00001567,00002045
06582520,00053321,06627768,00001566,00002045
06582528,00053321,06627984,00001566,00002043
06582144,00053329,06627904,00001567,00002045
06582600,00053326,06628048,00001566,00002044
06582240,00053329,06628040,00001566,00002044
06582544,00053325,06628024,00001568,00002047
06582304,00053332,06627856,00001567,00002045
06582048,00053336,06627760,00001568,00002046
06582344,00053336,06627944,00001568,00002047
06582200,00053339,06627912,00001569,00002044
06582072,00053330,06627776,00001569,00002046
06582312,00053343,06627320,00001568,00002047
06582368,00053347,06627272,00001570,00002049
06582344,00053362,06627384,00001566,00002048
06582192,00053358,06627752,00001570,00002048
06582232,00053365,06627504,00001568,00002048
06582184,00053379,06627248,00001567,00002047
06582056,00053379,06627104,00001568,00002050
06581944,00053383,06627296,00001571,00002048
06582304,00053386,06627128,00001568,00002051
06582184,00053392,06627080,00001566,00002051
06582168,00053413,06626952,00001570,00002050
06582224,00053415,06626880,00001572,00002050
06581936,00053420,06626648,00001568,00002047
06581848,00053427,06626952,00001571,00002048
06581528,00053427,06626816,00001569,00002047
06581592,00053431,06626752,00001566,00002045
06581664,00053425,06626648,00001568,00002040
06581976,00053421,06626792,00001565,00002043
06581664,00053414,06626736,00001562,00002042
06581680,00053418,06626576,00001565,00002041
06581808,00053420,06626344,00001564,00002039
06582264,00053427,06626536,00001568,00002040
06582104,00053438,06626808,00001565,00002038
06582016,00053454,06626848,00001566,00002037
06581792,00053458,06626488,00001565,00002038
06581864,00053469,06626440,00001566,00002037
06581560,00053474,06626504,00001562,00002039
06581656,00053449,06626416,00001564,00002038
06581592,00053440,06626544,00001566,00002038
06581536,00053436,06626264,00001564,00002038
06581672,00053428,06626288,00001567,00002042
06581736,00053414,06626408,00001566,00002042
06581776,00053399,06626680,00001563,00002038
06581616,00053383,06626320,00001564,00002037
06581872,00053378,06626136,00001563,00002039
06581592,00053370,06626208,00001563,00002039
06581576,00053360,06626296,00001564,00002038
06581592,00053363,06626312,00001566,00002039
06581728,00053365,06626088,00001563,00002038
06581856,00053358,06626536,00001564,00002037
06581776,00053355,06626200,00001562,00002039
06581960,00053360,06626328,00001565,00002039
06582072,00053350,06626640,00001566,00002037
06582160,00053347,06626480,00001564,00002039
06582032,00053344,06626488,00001564,00002037
06582488,00053337,06627048,00001565,00002036
06582664,00053337,06626888,00001563,00002036
06583096,00053330,06627024,00001565,00002039
06583368,00053335,06627144,00001566,00002038
06583064,00053330,06627216,00001566,00002037
06583320,00053330,06627280,00001563,00002037
06583304,00053326,06627464,00001565,00002038
06583544,00053328,06627736,00001563,00002035
06583432,00053335,06627528,00001564,00002035
06583688,00053328,06627416,00001562,00002039
06583360,00053326,06627488,00001564,00002035
06583160,00053333,06627472,00001566,00002036
06582952,00053333,06627472,00001561,00002036
06583040,00053329,06627088,00001564,00002037
06583048,00053329,06627264,00001564,00002033
06582984,00053331,06626872,00001566,00002039
06582888,00053333,06627152,00001566,00002038
06582832,00053340,06626872,00001567,00002037
06582856,00053334,06626768,00001566,00002036
06582624,00053339,06626608,00001567,00002039
06582592,00053346,06626464,00001567,00002038
06582160,00053345,06626360,00001566,00002039
06582144,00053346,06626144,00001565,00002035
06582080,00053348,06625992,00001565,00002038
06581912,00053346,06626080,00001567,00002036
06582056,00053349,06625960,00001565,00002039
06581736,00053349,06625920,00001566,00002041
06582048,00053358,06625696,00001565,00002041
06581608,00053355,06625560,00001567,00002039
06581712,00053358,06625960,00001566,00002039
06581784,00053360,06625880,00001564,00002040
06581448,00053364,06625576,00001567,00002041
06581648,00053371,06625312,00001565,00002040
06581360,00053369,06624984,00001567,00002043
06581472,00053371,06625168,00001566,00002043
06581320,00053380,06625288,00001567,00002041
06581336,00053386,06625096,00001568,00002042
06581088,00053387,06625040,00001567,00002039
06581384,00053390,06624808,00001569,00002045
06581352,00053396,06625048,00001568,00002043
06581160,00053399,06624824,00001568,00002041
06581160,00053404,06624912,00001568,00002043
06581040,00053407,06624432,00001567,00002040
06581104,00053410,06624424,00001567,00002042
06581048,00053414,06624480,00001566,00002041
06581144,00053420,06624616,00001567,00002046
06581056,00053426,06624536,00001572,00002046
06581064,00053441,06624504,00001572,00002047
06580800,00053439,06624200,00001567,00002044
06580944,00053434,06624208,00001566,00002045
06580712,00053439,06624560,00001568,00002046
06580920,00053446,06624480,00001570,00002047
06581008,00053463,06624112,00001569,00002048
06581176,00053471,06624232,00001568,00002045
06580952,00053475,06624184,00001569,00002045
06580952,00053482,06624336,00001567,00002046
06580936,00053482,06624400,00001567,00002047
06580680,00053471,06624240,00001566,00002044
06580536,00053467,06624280,00001567,00002041
06580488,00053462,06624144,00001568,00002039
06580656,00053443,06624192,00001561,00002039
06580872,00053433,06623984,00001565,00002039
06580600,00053425,06623976,00001564,00002039
06580440,00053422,06623544,00001562,00002035
06580752,00053416,06623880,00001565,00002034
06580848,00053399,06623984,00001564,00002036
06580880,00053386,06624056,00001563,00002038
06580616,00053390,06623800,00001562,00002036
06580352,00053379,06623840,00001566,00002037
06580488,00053377,06623976,00001563,00002037
06580472,00053366,06623832,00001563,00002034
06580760,00053361,06623648,00001563,00002033
06580712,00053349,06623560,00001561,00002032
06580528,00053352,06623608,00001565,00002035
06580512,00053347,06623648,00001560,00002034
06580616,00053332,06623472,00001564,00002032
06580432,00053329,06623416,00001562,00002034
06580248,00053325,06623208,00001564,00002032
06580384,00053318,06622976,00001562,00002033
06580728,00053315,06623448,00001561,00002035
06580680,00053314,06623264,00001561,00002031
06580592,00053316,06623072,00001564,00002032
06580568,00053312,06623152,00001562,00002034
06580176,00053312,06623176,00001561,00002036
06580168,00053310,06623280,00001562,00002033
06579952,00053316,06622824,00001563,00002031
06579992,00053309,06622920,00001564,00002030
06579976,00053310,06622776,00001562,00002033
06580104,00053302,06622736,00001561,00002030
06580248,00053302,06622824,00001559,00002033
06580144,00053297,06622728,00001560,00002032
06580152,00053293,06622592,00001560,00002032
06580256,00053291,06622608,00001561,00002031
06580216,00053290,06622720,00001562,00002030
06580112,00053286,06622784,00001562,00002032
06580032,00053294,06622536,00001561,00002032
06580032,00053297,06622184,00001563,00002030
06579896,00053297,06622080,00001562,00002031
06579656,00053300,06622256,00001563,00002031
06579936,00053298,06622168,00001563,00002034
06580088,00053291,06622328,00001563,00002031
06580176,00053294,06622272,00001562,00002031
06580248,00053297,06622328,00001561,00002033
06580160,00053294,06622464,00001563,00002033
06580064,00053300,06622456,00001565,00002034
06579696,00053307,06622520,00001564,00002036
06579912,00053309,06622208,00001561,00002034
06579760,00053316,06622216,00001566,00002034
06580000,00053312,06622488,00001564,00002035
06579696,00053314,06622312,00001561,00002036
06580016,00053316,06622168,00001562,00002032
06580032,00053315,06621736,00001564,00002033
06579888,00053322,06622056,00001565,00002034
06579856,00053323,06622032,00001563,00002036
06580008,00053321,06622184,00001561,00002035
06579896,00053328,06621712,00001561,00002036
06579720,00053331,06621720,00001563,00002036
06579992,00053328,06622056,00001565,00002037
06580016,00053331,06622384,00001564,00002035
06579896,00053337,06622128,00001568,00002037
06579904,00053338,06621928,00001563,00002037
06579768,00053340,06621664,00001562,00002037
06579696,00053332,06621456,00001565,00002036
06579816,00053347,06621672,00001564,00002037
06579504,00053339,06621704,00001564,00002039
06579360,00053347,06621704,00001564,00002037
06579448,00053354,06621712,00001564,00002040
06579480,00053350,06621624,00001567,00002037
06579712,00053347,06621712,00001564,00002039
06579672,00053352,06621864,00001564,00002035
06579592,00053351,06621856,00001564,00002038
06579656,00053351,06621592,00001564,00002038
06579608,00053357,06621616,00001564,00002039
06579888,00053363,06621504,00001565,00002040
06579944,00053371,06621296,00001568,00002043
06579656,00053377,06621232,00001564,00002041
06579504,00053380,06621336,00001564,00002041
06579448,00053388,06621520,00001569,00002039
06579408,00053403,06621560,00001567,00002044
06579568,00053410,06621184,00001564,00002041
06579136,00053414,06621288,00001567,00002041
06579376,00053422,06621256,00001568,00002042
06579392,00053426,06621144,00001566,00002039
06579400,00053428,06621304,00001564,00002039
06579576,00053424,06621272,00001565,00002040
06579608,00053414,06621160,00001563,00002034
06579576,00053403,06620752,00001561,00002036
06579456,00053387,06620912,00001562,00002033
06579656,00053384,06621064,00001562,00002032
06579280,00053367,06620824,00001563,00002033
06579312,00053354,06620864,00001560,00002031
06579480,00053345,06620776,00001565,00002030
06579376,00053342,06620816,00001563,00002031
06579352,00053335,06621048,00001563,00002031
06579560,00053319,06620720,00001564,00002031
06579592,00053323,06620480,00001559,00002032
06579656,00053317,06620688,00001560,00002030
06579728,00053315,06620696,00001561,00002032
06579528,00053308,06620496,00001562,00002029
06579200,00053298,06620472,00001560,00002029
06578952,00053289,06620328,00001562,00002028
06579304,00053293,06620408,00001560,00002029
06579400,00053291,06620408,00001561,00002030
06579104,00053285,06620592,00001562,00002028
06579120,00053279,06620624,00001560,00002028
06579096,00053278,06620336,00001562,00002028
06578976,00053279,06620320,00001561,00002028
06579256,00053272,06620368,00001563,00002026
06579152,00053274,06620208,00001558,00002029
06579368,00053263,06620000,00001562,00002032
06578952,00053266,06619912,00001560,00002029
06579032,00053263,06619952,00001563,00002030
06579080,00053266,06620320,00001561,00002025
06579184,00053256,06619944,00001560,00002028
06579248,00053254,06620104,00001558,00002030
06579368,00053258,06620016,00001560,00002024
06579168,00053249,06620296,00001562,00002029
06578920,00053242,06620536,00001557,00002028
06579200,00053247,06620256,00001557,00002028
06579104,00053245,06620032,00001562,00002028
06579320,00053249,06619952,00001558,00002029
06579168,00053246,06620192,00001561,00002029
06579216,00053242,06620176,00001563,00002026
06579120,00053249,06620040,00001562,00002027
06579008,00053243,06619944,00001560,00002029
06579056,00053253,06619952,00001563,00002027
06579176,00053251,06620176,00001559,00002030
06579144,00053250,06620200,00001559,00002026
06578984,00053252,06619656,00001562,00002032
06579312,00053250,06619912,00001560,00002029
06579296,00053251,06619968,00001561,00002031
06579280,00053255,06619808,00001559,00002030
06578960,00053258,06619872,00001559,00002030
06578920,00053262,06619696,00001561,00002031
06579136,00053267,06619776,00001560,00002032
06578984,00053267,06619808,00001563,00002032
06578816,00053274,06619576,00001563,00002033
06578856,00053271,06619648,00001562,00002028
06578848,00053271,06619464,00001561,00002032
06578944,00053277,06619592,00001562,00002032
06579120,00053282,06619640,00001562,00002033
06578976,00053289,06619496,00001561,00002034
06578904,00053292,06619640,00001560,00002035
06578904,00053286,06619568,00001562,00002030
06579104,00053293,06619096,00001562,00002032
06579064,00053309,06619464,00001560,00002030
06578968,00053322,06619152,00001560,00002033
06578736,00053351,06619504,00001561,00002032
06578720,00053379,06619288,00001561,00002029
06578280,00053426,06618888,00001562,00002034
06578352,00053482,06618944,00001565,00002034
06578296,00053550,06619064,00001565,00002033
06578752,00053618,06618896,00001564,00002037
06578688,00053699,06619040,00001567,00002037
06578616,00053771,06619248,00001564,00002036
06578640,00053822,06619216,00001564,00002038
06578632,00053874,06619224,00001566,00002040
06579112,00053901,06619176,00001568,00002038
06579008,00053934,06619096,00001563,00002041
06579048,00053962,06619120,00001569,00002041
06578520,00053976,06619176,00001568,00002041
06578480,00053984,06619024,00001567,00002042
06578544,00053996,06619056,00001570,00002041
06578632,00053995,06618816,00001567,00002041
06578216,00054000,06618768,00001565,00002042
06578520,00053994,06618880,00001566,00002038
06578288,00053986,06618840,00001565,00002038
06578368,00053966,06618648,00001564,00002040
06577984,00053947,06618448,00001565,00002038
06578440,00053937,06618624,00001568,00002041
06578248,00053935,06618680,00001569,00002038
06578360,00053927,06618928,00001569,00002041
06578136,00053923,06618648,00001570,00002042
06577888,00053925,06618320,00001569,00002041
06578208,00053931,06618288,00001568,00002041
06578032,00053933,06618520,00001572,00002041
06578296,00053931,06618424,00001570,00002040
06578320,00053938,06618296,00001568,00002041
06578368,00053938,06618312,00001570,00002042
06577984,00053941,06618304,00001569,00002044
06578120,00053944,06618448,00001571,00002043
06577712,00053949,06618360,00001571,00002041
06578008,00053958,06618008,00001564,00002042
06577832,00053961,06618000,00001573,00002042
06578112,00053974,06618336,00001572,00002043
06578000,00053980,06618072,00001571,00002046
06577928,00054001,06618456,00001573,00002047
06577808,00054006,06617856,00001571,00002044
06577784,00054012,06617992,00001571,00002044
06577920,00054013,06618272,00001570,00002046
06578416,00054013,06618280,00001573,00002045
06577808,00054015,06618072,00001574,00002046
06577912,00054010,06618120,00001572,00002046
06577952,00054007,06617816,00001575,00002044
06577968,00054005,06618064,00001572,00002045
06578064,00054000,06618112,00001570,00002045
06578136,00053987,06618024,00001572,00002046
06577816,00053991,06617808,00001575,00002046
06577872,00053985,06617896,00001571,00002044
06578064,00053982,06617832,00001572,00002046
06577784,00053975,06617736,00001570,00002047
06578032,00053977,06617856,00001574,00002046
06577952,00053979,06617880,00001573,00002042
